Text,Sentiment
Reply bhai jaldi aao,2
Film se fursat nahi roza ka khak rakhe ge salman bhai,0
Kab bat karenge salman ji app we r waiting ..pls rply....,2
Bhai jan  jab awogay mujhe reply karna plzzz am waiting,2
Apke liye possible nai hai sbko persanaly reply krna to apne ek bar me sbko thanx bol diya..acha hai..,2
Rinky Kumari salman hai vo alva nahi hai,2
kamaal karte ho Q intzar kra rhe ho,2
Tu Kitna bhi krle Salman teri bajrangi bhaijaan flop ho ker rahegi insaallah,2
Kis kis ko rply denge salman...uffffff....jisko salman bahut achha lagta hain usko dena....,2
Salman bhaaaiiiii ilovee uuu alooottt...,2
bhai kch hi cmnt me 50000 ko paar kr jyga ab tu hello hye bye bol do zzzzzzzzz,1
kasm  khuda  ki  itna  toh  class12  ke result ke din  v  exitmnt ny  tha.,2
salman bhai kaha ho aap replay kuy nahi dayrahay ho,2
<b>BHAAI LAGTA H BAHUT BUSY HO KOI NAHI HOTA BUT ITNA,1
Salman sir or kya aap baat nhi karege yaa time nhi hai aapke pass,0
5 hogaye pr ap ne baat nh ki angry with you kamal kartay ho yar,0
Bhai plzz ao na bajrangi bhaijaan bajrangi bhaijaan bajrangi bhaijaan bajrangi bhaijaan bajrangi bhaijaan bajrangi bhaijaan bajrangi Jai bajrang bali Tod de dushman ki nali,2
Ha jao jao kon rok rha h tumen,2
Kise.. aapna number de k jao sallu bhai...,2
kamaal karte ho Salman ji aayeh bhi nahi..,2
wtng for ur rply ....plz,2
"hy bhai,life ek wish hai bas ek bar tumhe gaale milooo......",2
bhai ek request h jab movie k mid m intrrval ho tb kisi film k promo k bajay aapke dwara kiye gye #SwachhBharat k video ko zaroor dikhna. jis se indians bhi swachh bharat k prati zagrook ho jaye. bhai plz reply once,2
arbaaz bhi thik kehte the aap less puntual hai,2
"Bhai hisar,haryana m aajao",2
ek reply mujhe bi kardo bhai,2
Paya Thakur nahi ata vo tum ko kuch kam hai kya to kar ke ajo,2
kaha pe karinge baigan ;),2
sir ticket k paise ni hai 2 ticket bhejo,2
ye  l0... server d0wn,0
Reply krdo bhaaaaaaaaaaaaaaaai,2
3.30 baje kaha or ab 5.30 bajane wale h abi tak aap nahi aaye kitna wait kare salman .i really love u salman,2
<b>BHAAI COMENTSS KRTE KARTE BETTRY LOW HONE KO AAYI YE KYA BAAT YR,2
Hiiii me aap ki sab se bati Fan hoooooo.....                      ????????,2
aap tho bat nahi kar rahi ho. wadda kiya bat korogi aap,2
aao salman mujh se milne,2
Koi dhkta bhi hoga etne comment.,2
Sir aap indore aoge kya promotion ke liye.,2
Dekhna friends Salman bhai zaror reply kary ga late hi sahi,2
4:pm din b to bataae nah bahi ? bewakooof banaadiyaaa bahi apne to,1
Apki ek mve ko itni bheed me ladke tck lekar or dosto ki bheed leke 3 3 time mve dekne jata hu or ap ho ki...,2
Is baar ni hua katti bt nxt time jarur ho jauga...love u bhaijaan.......mmmmuuuuuuaaaaahhhhhhhh,2
Aap mre fvrt ho pr aap rpl to kro,2
bahut wt kiya aur nahi....bye...gussa hu app sa,1
"Hiii sir , aapse milne kaa sirf ek maaukaa chaahtaa hu.  ....",1
Bhai shaadi b kroge ya randwe hi mroge,0
Fek    I'd  hai,0
bhaiyya maine bahut intzar kiya lagta hai aap jayada busy hai koi bat nai kal jarur reply karna kal school ki chhuti b hai pls bhai,2
oh bhai mere luck kitnakharap twtr nahe ho raha,2
Bhay ab mera net pack khatam hone aya he,2
tum achi acting krta h,2
Hihihi sab ko ullu bana raha he salman,1
live india pat baat kar rahe hai vo,2
Bhai k sath apun kab se baat karnay ka soch hi raha tha..Whats  App pr aah jana..,2
meri baat to ho gae..... A biggggg thanks sallu :-*,2
Huhhh Watse our time ..... 3:30 se 4:00 Or ab tk ata pta nhi,0
bhai jaan ek baar me aap se milna chahta hu bhai jaan please please,1
kya bat karu ??  Bangladesh main jo Hindu k satha jo horaha hain... baat kar k kya hoga ??,1
Sir baat kr lo plzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1
sir ye too National tragedy hoo jayegii agar ajj apne fan ko reply nahi diyaa ;),0
Pehle main milna chahti hu,1
kitna paisa kama lega bajrangi,2
Direct baat salman khan sir ke sath wooooooooo,2
koi ta msg krdo Salman Khan,2
Aate aaz bhai,2
hlo  salman sir,2
Pagalo aa gae bus chalo ghus jao bus me jiyada aur rahy yaha to phir apka koi ilaj nhi,0
aisi ummeed nhi thi aapse bhaijaan. . DIL tod diya sbka :-(,2
Aby yr kdr gum o gy ho rply tou kr do,2
kyoki ittana pyr tumko  krte he hum,2
Sab log sun lo salman bhai rat ke 10 bje aayenge,2
Kia  baat  kary gy,1
"Salman bhai may apke sath India ka garib or khana ,kapra na Milne walo ko apniii puri samata  sey  help karna chah  ta hu.....plzzz help and thora support me plzzz",2
veerji mainu aapse baat kar ke hi chain aayega,2
Kya baat kya baat kya baat.....!!!!,1
Yaar frnds aap sabko such mein lagta hai ye salman bhai ki id hai,1
salman sir so rhe h....don't disturb,2
jawab deyde...?? :( :( #livechatwithsalmankhan,2
Pata ni kabhi meri b kismat mehrbaan hogi or me b bhai jaan se mil paunga..Ae khuda. Raham..:-) <3,2
hello sallu bhaijan...,1
Salman bhai rat ke 10 bje aayenge. Mob no of salman khan is 9999999999 real h.,1
Agar aaj Maine pyar kiya relies hoti to kitna hit hoti?,1
wo bahut busy hai kisi kaam me hoge is liye nahi aaye socha hoga tab tak kam pura ho jayega but nahi ho paya hoga kaam pura to nahi aa paye,2
loveeeeeeeeeeeeeeeeeeeeeeee uuuuuuuuuu salmaannnnnnnnmnmm sir,2
sir ek spna h zindgi m ek bar milna h aapse,2
Itna intezar to roza khulna ka bhi ni krta jitna apka ek post ka karta hooo ....plzz reply  karain maharbani apki bhtt bhtt,2
Asslawalecom salman bhai..,2
hlo sir kuch to kho,2
Salman bhai kaha ho ap,1
Salman bhai apke 50000 comments pure hone bale hai.,2
hamay tu muqa bh nahi mila,2
OK bye bye lagta hai it's just fun .,1
Bhaijaan baat se palat gaye...... yeh aapki fitrat mai nai ho sakta.... aapka P.A naam kharaab kar rha hai aapka,2
sallu yar 6 baj gaye..,2
Apne muje reply kiya to 'aj ki party meri taraf se',1
salaam sir kaise ho aap kahan ho plz aa b joa,1
Aayesha Khan yaha to bandh karo ye dhandha,0
Milna to ek bar yaad rkhna bar bar,2
Logo Uallu bna Aata hai bus 4 se 6 bje gye hai kha ho Tum....,0
"Salman bhai kahan hooo ...... 6 baj gaye ab 1 ghanta gaya to iftar ka time hota please ek reply dedijiye,, please bhaijaan ........",1
plz rply kro naAAA:<,2
Fake coment hai koi nahi ane wala 4baje kisi ko reply nahi mila jhot.,1
Aajao na bhai kahe sarma rhe ho,2
bhai kaha ho ap hum mar jyge,2
Tum log bekar me apna time karab kar rahe ho koi nahi Aane wala,2
Kyaaa sach me ye salman khan ki id he.........!!!!!!shayad fake he ye,2
Aap shadi kab karoge yaar :(,2
aapko jamane se jhin lu ittana meri aukat nhi .....,2
am d biggest fan of uaz... n d WORLD........... <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3,2
Allah pak apko hadyat de bhai jan .. ameen,1
Loveeee youuuuuu salman bhai.apki shadi ho jaye jaldi.aur bhagwan apko sweet sa baby gift kree.,2
aap ne roja rakha hai ??,2
FAN ka teaser kaisa laga salman bhai,1
Ekdum Zakaaas hai sab..,2
Ohh aaj mara bhai roja #tc,2
salman khan ka aphran ho gya tv pe aa rha h,2
bhai kb dhamakedaar entry marogeee.......i m waiting 4 uuuuuuu,2
Bhai sallu tumhari pic hogi bindassIs baat pe hai mujhe pura vishvaas..Bas mujhse baat kr loo,2
good evening Mr. khan ... mai apki bout bout bdi fan hu..i love u so much bhaijaan..... bhagwan apko hr buri najar se bchaye or aap hmesha healthy rhe...  love u bhai.....,2
Breaking news dhayan se dekhiye ye insan ko jisne logo ko intzar krne m itna majbur kr diya,1
Bhai jaan number btao,2
commitmnt kr k bhul gye kya??,2
salman khan ne kl ka bola tha fr se check kro,2
meko lag rha hai ye salman kbhi reply nhi degi,2
bhai jaan aaye kya,2
Salman bhai mje aap se milna hai...i am ur big big big fan...,2
Auno Bhojani teri amma ki chodu replay kaiku kara sale,2
still wait 4 bje kha ab time 6 hone wla,2
kia hova bhai dya hova time katam ho gya,1
sir 2 gnte ho gaye ans nae aya,1
sir itna to koi apni girlfriend ka b wait nae krta pta nae ap ans kyn nae d rhe,1
Bhaijaan main pakistan se ho main apka bohot bra fan ho,1
hi salman sir how are sir main apki bohot bohot bohot bari fan hu i love you salman sir ummmmmmmmmmmmmmmmmmmmmmmmh,1
Bhaijaan kuch to bolo,2
Salman sir aap fir kb online rahoge plz bta do na... Wrna mai puri raat jgi rhungi or apka wait krungi. Plz bhaieya 1 reply.....,1
Salman bolo tumne mushalmano ko yeh kaha tha ke nai kyun ki me aapko bohut like karti thi agar aap kahonge ke tumne esa kuch nai bola toh hi main manungi please reply jarur karna kasam he aapko,1
Ye movie nahi chale bhai,1
Bhaaiii orrr kitnaaa wait krwaogyy yrrrr....,2
Sir ? Aap kabhi promotion ke liye odisha ayiye plz,2
ab iftari bad hi karna agar chat karna hai to...,2
veerji i miss u apne ne baat nai ki jane dijiye koi gal ni,2
Sach me aap hi baat kr rhe ho ya phr hum aise hi khus ho rhe hai..???,2
Woooooo WO kasy? Muje ap sy bt krne hy.kasy plz btyan.,2
bai  g  kab  aooo  ge online,2
Kya ye wo hi salman h jisne hum ko chelange kya h,2
Sir it not fair RAMJAN KA MAHINA HA PICHA RAH GAE HM sayad mukadar me nh tha !,0
Agar Salman khan musalman h to allah se toba kare or apne gunaho ki mafi mange nhi to dunya me bhi usko koi jagah nhi milegi or aankhirat me bhi,0
salman ko duniya me jagah na dene ki kiski himmat hai salman k fans salman k sath hai,1
Jo salman se pyar karte h wo islaam se pyar nhi karte,2
Bhai je ram ram. Aur kaha ho 4 baj chuke h,2
bhai aaye ki nahi ab tk,0
sallu bhai kya baat h,1
sirrr aap onlin he sirrr,1
ullu bna rhe hai bajrangi bhai,2
Axxa laga aapse baat kar k,2
Really aap aaye kya.....i can't beleive....,1
hum bajarng bali k bhakt h or hum kbi juth nhi bolte .....kyo bhai ...,1
Agr replay nhi diya to me maggy khalunga,0
bhai ka uper cmnt aya he,2
Aap koun saa phone use karte ho that is a useless phone......mera message aapko display nhi kar paa rha hoga...warna aap to reply karte hi karte....,2
salman sir aap aiye b nai baat karne :(,2
yr koi bata do salman aaye the ki nahi koi bol raha chat ho gaya but kahan?,1
Kuch toh baat hai bande mein... jo itne logon k dil me rehta hai....,1
aab bas karoooo salman ji,2
agar sach me mujhe app ke sat bat ho jata to me khusi se pagal ho jata...,2
kya Sallu dost ko bhul gya kya,2
bhaijaan ed mubark.,1
Hame bula kar khud kahan chale gaye,2
salman bhai muje ek gaddi gift krde yr ?,1
Hum aapko ek jhalk dekhne ke liy a tarap rahe hai,2
Hum fans ki feel ki koi kadar hi nahi h,1
kamal krte ho panday ji sb fan ko itna wait kra rhe ho,2
Love u salman kbse wati kar rahe h.,2
Salman bhiya mujhe aap ki dabang three me ek chota sa roll de dena,2
Bhai aaap ki  Sab say aache  film kon si hai .,2
Salman dear bye aftari kerte ha hum prr melinge...,2
Last replyyyyy plzz plzzz plzzzz,2
Kutte ki nhi sunni h koi bat,0
"Hlw,bajrangi bhaijaan",1
bajrangi bhai jan ke liye dil se subhkamnaye sir,2
ek bar msg karo bhaijaan,1
ye kya hai 3 min ka bhi video nahi hai aur shirf 2 sawal asli akda bhejti hun abhi Twitter par,1
Sb kh rhe h fake id fake id . Aap ko proove krna chahiye aap hi ho.,2
Bhaijaan plz tell plz bhai one comment,2
hi  bhai  main  bhi  ek  actor  banna  chahta  hoon  bhi,1
Realy kaha par,1
Salman bhai aap meri coments path te he,2
bhai i  m aslo big fan of you .. i m frm kashmirr    ..apka bajrangi bhaijaan main kaise experince Raha ..woh bhi kashmir main shooting kr k nd pls replyy  aur kaise laga humra kashmir,2
kya yr maine b mis kr diya #uhh,2
intzaar mat karao aa b jao ya fir bol do ki kal baat karenge,2
Kya khismat hai yaar bande ..ki hazaron .. croro .. log ... marte hai bande par,2
NAMASTE SALMAN BHAI  :) ?I AM BIG FAN YOU SUPERSTAR BAJRANGI BAJHAAN VERY VERY BEATUFIL END SALMAN KHNAN VERY VERY VERYVERY VERYY HANDSOME SALMAN KHAN SUPERSTAR (  ??GOLDEN HEART MAN ?? ) MAI TUMSE PYAAR KARTE HUN  :)  ????,2
Radhika Medan- sirf salman ko chod kr baki sab call krnge tmhe.. ;) :),2
Bhai jaan majhe le rahe ho malum h,2
Kaise ho bhai jaan mai apni gf k saath bajragi bhaijaan ka first show dekhne ja raha hu....,1
lol admin atention seeker h jante bujhte post dala ki coment mile >_<,0
Hamare des ki saan hamare dil ki arman ham sab ki jaan hi hamare salman bhai jaan,2
"salman bhaijan,....se baat krne hai,...bass ye bolna hai ur moive will superhit.....",2
mohammed ji kya salman khan ko sachmooch kisine kidnap kiya h pls bataiye na....,2
Muslim hokar muslim ko hi neech bolte ho. .. Allah se daro. ...  ye saari dolat sab kuch yaho reh jayega. .. Khuda se daro,2
salman ne reply kiya kya guys,1
Salman se baat karne ke liye taqdirwala honi chahiye,1
Maahi baghel aram se,2
Salman ji aap vul gy kya aap ka ek beta hai??,2
Salman sir kahan.....h aap .aap to humse baat karne wale thai na,2
Bhai  acha mazzak banaya aap ne aaj :-W,2
Hum fans ki koi kadar hi nahi h,2
salman sir aap kyo nai aiye online,2
Insha Allah blockbuster hoge bhai abki bar 300 cross Paar bajrangi bhaijaan,2
Kya huwa bhai aap ne apni baat nahi puri ki kuch kaam mei phas gaye ya Hume bhool gaye,2
Hi salman khan ! Plz kisi ko tou reply kare na.......,2
mere sawal ka jawab koi nhi de sakta ;),2
Bhai plz thoda time humare liye bhi nikal lijiye hume bhi aapse baat karni h,1
Oh jalwa jaha bhi hoga baha bhi hoga kya aapka hi jalwa jalwa jalwa,2
Hyd mai sabse ziyada apke fans hai salman hum to bajrangi bhaijaan zarur dekhngeeee,2
Madar Salman nai chalegi film,2
Sallu bhai aaj apka dil garden garden kyu ho rha h....??? Koi to locha h....,2
Salman bhai loves us....so dnt be disappointed. ...ek din bhai se milne ka mauka sab ko milega...,2
tum mujhse pyar karte ho han to q,2
sakunga appse bs yahi dua karta hu aapse jald mil saku,2
bhai ko zrur koi kam hoga,1
????????kaise piche pad gaye re......,2
plz ap prem patel ki help kijiye plzzzzz.,1
salmam ji kya hai aap rply nahi dai rahai ho. thoda dyan muj ko b dona plzzz,2
woow  aap 1988 se fb per ho me to 2011 me fb per aai :),2
aap par ek ilzaam laga hai ki aapne muslim ko galat kaha hai kya ye sahi hai mera dil nahin manta hai ki aap aisa bole hain,2
"kal 4 pm wait karna,aj ka din nikal gya,bevkufo,girl to puri puri bevkuf hoti hai,",2
Sallu bhai reply do na us ladki ko plz ye mera izzat ka sawal hai plz..plz..plz..,2
salman sir abi tak wait kar reha hai hum plz abi b aa joa,2
md.intjar.malik. bajrangi.bhijane. .i love.you. (786). bhijane.apki.film. no: 1 hogi.,2
app kaha hoo please aa jao na,2
Bina musalman ke hit ho jaye ga ye film samje,0
md.intjar.malik. bajrangi.bhijane. .i love.you. (786). bhijane.apki.film. no: 1 hogi. bhijane.mujko call.karo. 8868026194.,2
sir aa jaao sabhi log aapke fans aapki wait kar rahe plz aa jaayie g plz....sir ek msg bda sa reply kar plz time nikalkar g,1
Ye musalman jab HINDUO se dosti karni hoti hai ya meljol karna hota hai to shirt-pant aur bina topi ke aate hain....Aur jab hinduo se tanaav hota hai to kurta pazama aur topi lagakar aate hain aapne bhi dekha hoga...Aisa kyo???,0
Bhai jaan kab aao gee,1
Bhijan mera no  9933742434,1
Salman Sir EK reply toh de de bhaijaan,1
"Abi tk chhar n bje k konsi ghadi lga rki h,,",0
teri to saqal bhi dekhne ko dil nahi karta,0
kha par bhai,1
Salman ap ku nhi aey,1
Hum thhak gaye bhai apka intazar kar k kar k hamari ungaliya b duk rahi hai typing karke,1
"Inteha ho gayi intezar ki,Aayi na kuch khabar salman bhai ki...",1
Kiu baat karte hai? Kis chiz mai?,1
bhai bhai bhai kaha ho,1
"Khushboo Tripathi,,, I love you bol khusboo lga ke",2
Salman sir ne bs time btaya hai date nhi jb date bta denge to aa jaeyega aap sb comment krne okay.CLOSE IT,1
dekhate abhi tum hamare liye time dete ho kya to,0
bhai jaan aap raipur aaoge kya,1
bhai ne to popat kar diya,0
jhuti hi umid shi pr batta do sir fir kub milege,0
Bhai to he to koe gam nae,1
Koch to bolu bhai,1
sir humne 200 se bhi adik msg kiya pl 1 to kuch bol do aap,1
Bhai jaan bolu naa.. yar,1
sir 4 baje se lgi hue hu kuch to rpy kr do,1
Aap khafi busy rhte ho uncle. ....,0
Aslam tu agr bigest fan he to kia apun smilest fan he salman khan ke,1
miss ho gya bhai,1
Salman bhai aapne mera hi nai blki sab fans ka dil dukhaya hai,0
Salman bhai plz muj se baat kre plz plz plz,1
bhai plz 6000screen pe release karo bajrangi bhaijaan,1
Plz sallu help him aap sabki dua hi lete hona plzz inki b,1
salman aap shadi kyu nahi kar rahe,1
plz salman g ap sb ki help krte ho is bichare ki b kr do na apni mom ki khatir,1
Hiiiiiiiii Salmannnnnnnn ji meri ma aap ki BIGEST fan hain main aap ke sath baat karna chati hoon,2
bhai kaha gum ho gye,1
1 reply tho de dete,1
Neeta tum ek kaam karo salman se shadi karlo,1
Assalam walaikum.Kaise ho salman khan.Ramzan Mubarak hu....,1
sir gud ni8 bol kr bhi lgi hue hu comment pr comment sir bhi dard hone lga,1
To kya chayiye apko,1
salman ap ko kabi b achhi intresting story wali films kyu nhe milee jis trha shahrukh ya amir ko milti ha,0
App kise baat kar rahi ho,1
sir kya msg krtte kartte mar jau,0
Dishta Jeetoo salman nahi reply karte hein hamare dil ko broken karte hein,0
Kisko bol rahi ho,1
Hiiiiiii salman sir,1
Aaj kal had koi salman khan banta pherta ha,0
tere se kaun baat karna chahata hai be jo khud musalman ho kar musalmano ki izzat nahi karta,0
Ab tu jada he bolne lagi hai..soch kar bat kar warna...,0
Chal ba tharke,0
bhai tumhare bare me jyada nahi sochte tum dil me aate ho 4pm fb nahi...,1
Ya allah ap abhi tak nahi aye salman :(,1
Itne saare commt. Bhaijaan saare comnt padh rhe hai isliye time nhi mil rha hai aana ka,1
Bajrangi bhaijaan 2 day 100 cror club me pohch jayegi,2
Are kanjos ji aj to in sab se bat karo sab ko khush kar do itna to kar saktea ho ka nhe aj kanjosssssss mat bana plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz salman khan plzzzzzzzz,0
gud ni8 bhai,1
Koii fadaa nhii yarro .. Sabbbb fake hii,0
Main to Bajrangi Bhaijaan dekhne bilkul nai jaunga friends aap bhi mat jana,0
abe koi toh batao akhir chal kya rha yahan,0
kayeh tiger khan bolu..?,1
Nahi ainge salman sab so jao,0
Nikita Islam Sunati bhai tum ye fake id se kyu pagal bana raha hai yaar in ladko ko,0
salman sir sara din guzar gaya aap aa he nai :(,0
Sana khan add karo mujhe,1
Sana aa gaya tumara nakli salman khan hahaha....,0
Hahah okay ap sab ke marzi ok bye,1
Lage raho sallu bhai,1
okk bhai bolo ku6..,1
Hellow salman bhijaan....,1
Bhai ap sapna kyu dekhate ho bhai bus apke fan h hum,1
Tum kahe rahi ho oh fake hai agar real me aaye to tum kaise pahchano gi tum hahaha,0
friends tum sab salman khan ku thaknah chati hu. ...???,1
Bhaijaan kidar ho,1
salman rly deke chala bhi gya dosto piiche jaake dekho,1
Bhai ko kisi ne kuch keh dia kia,1
Idar hi hun bahi,1
kaha hai salman,1
sab asca ah.... :),2
lo aa gya mai...salman ka fan...swagat nhi kroge hamara?,1
Kaise kahe rahi ho ki oh fake tha,0
plz cm bhai...hm sb wait kr rahe h apka,1
Sir main mumbai ja raha hun....aapke ghar ke pas jarur jaubga,1
acha sab ye btao bhai ka sbse bda fan kon hai,1
Roja nehi rakhkar film bana rahahay.... Haaramka khana kha raha hay,0
Bhai hume lift hi ni dete.....hum to larki nii ha na yarr,0
help meee salman khan,1
Kis bewakuf ne apko yeh bola ki ....Apne fans ko iss tarh se wait karao2 thappad meri tarf se bajrangi bhaijaan padne chye usey jo aysi bekar muft me raye deta hay,0
Sir ji kaha rah gye ab aa bhi jao jldi,1
sorry year... sara then salman khan kiy sathe mere thenb barbat... :'(,0
Salman Khan apka dil sch me pure water jaisa hai,2
Salmaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaan ajhooo 4 ghanto se apka wait kar rahi hu,1
